ID,lat,lon
14250,32.870116,-117.251778
14251,37.728374,-122.23198
14252,37.657775,-122.093497
14253,37.483651,-122.203754
14254,33.075104,-117.233862
14255,33.969679,-118.415494
14256,37.929248,-122.05841
14257,32.876491,-117.234484
14258,37.657882,-122.093264
14259,37.800256,-122.277883
14260,33.978894,-118.393627
14261,33.890448,-117.812199
14262,37.969711,-122.515768
14263,33.739895,-118.106905
14264,33.47976,-117.107061
14265,36.57303,-121.804901
14266,33.979918,-118.394056
14267,37.893436,-122.116878
14268,33.979014,-118.392977
14269,37.793828,-122.400455
14270,34.024105,-118.485251
14271,34.448219,-119.241313
14272,34.4451,-119.247629
14273,40.58622,-122.348823
14274,33.969248,-118.415459
14275,33.159027,-117.348484
14276,37.800244,-122.277644
14277,33.990805,-118.390057
14278,37.792189,-122.398394
14279,34.104309,-117.308658
14280,37.331616,-121.893986
14281,38.222023,-122.132324
14282,32.771693,-117.029132
14283,39.421963,-123.80735
14284,33.928823,-118.377776
14285,38.400536,-122.824595
14286,33.701038,-117.866736
14287,37.702598,-121.816523
14288,34.284858,-118.430084
14289,33.783615,-118.35254
14290,37.558608,-122.275953
14291,38.382826,-120.804607
14292,33.978744,-117.320787
14293,37.4856,-122.22828
14294,37.487019,-122.227335
14295,37.487639,-122.228961
14296,36.910603,-121.758265
14297,37.620417,-122.411409
14298,33.789935,-117.857245
14299,37.927932,-122.057818
14300,37.654662,-122.053005
14301,37.65837,-122.055521
14302,37.912997,-122.039588
14303,37.659258,-122.058506
14304,37.926103,-122.056199
14305,34.068737,-118.406361
14306,34.069266,-118.401683
14307,34.068865,-118.397929
14308,34.069591,-118.404376
14309,37.639167,-122.105556
14310,37.641627,-122.107581
14311,37.04656,-122.020807
14312,38.622235,-121.518423
14313,37.487696,-122.228889
14314,34.430793,-119.86882
14315,37.541305,-122.299774
14316,38.722641,-121.289537
14317,33.883653,-117.889102
14318,37.539179,-122.302581
14319,32.87123,-117.211344
14320,33.650176,-117.717029
14321,33.644875,-117.82845
14322,33.869005,-117.925866
14323,37.405204,-121.978674
14324,36.993559,-122.018472
14325,36.977668,-122.020814
14326,33.686357,-117.848556
14327,36.926931,-121.764298
14328,37.485912,-122.183404
14329,37.365027,-121.914129
14330,37.336593,-121.893228
14331,37.337939,-121.884879
14332,37.338879,-121.887186
14333,37.336526,-121.886103
14334,37.329539,-121.888765
14335,37.336362,-121.886072
14336,34.030555,-118.474015
14337,34.096008,-117.710557
14338,32.845295,-117.275023
14339,32.867743,-117.21534
14340,37.419188,-122.135583
14341,34.096004,-117.710432
14342,37.31582,-121.92408
