X,Y,population,EVCharingCount
-5.45,56.25,4,0
-5.45,56.3,0,0
-5.45,56.35,3,6
-5.45,56.4,393,858
-5.45,56.45,101,0
-5.45,56.5,2,0
-5.45,56.55,7,0
-5.45,56.6,0,0
-5.45,56.65,0,0
-5.45,56.7,0,0
-5.45,56.75,0,0
-5.45,56.8,0,0
-5.45,56.85,1,0
-5.45,56.9,0,0
-5.45,56.95,0,0
-5.45,57.0,0,0
-5.45,57.05,0,0
-5.45,57.1,0,0
-5.45,57.15,0,0
-5.45,57.2,4,0
-5.45,57.25,6,0
-5.45,57.3,1,0
-5.45,57.35,0,0
-5.45,57.4,8,12
-5.45,57.45,3,12
-5.45,57.5,0,0
-5.45,57.55,0,0
-5.45,57.6,0,0
-5.45,57.65,0,0
-5.45,57.7,0,0
-5.45,57.75,0,0
-5.45,57.8,0,0
-5.45,57.85,1,0
-5.45,57.9,1,0
-5.45,57.95,3,0
-5.45,58.0,3,0
-5.45,58.05,2,0
-5.45,58.1,2,0
-5.4,55.6,10,0
-5.4,55.65,16,0
-5.4,55.75,2,0
-5.4,55.8,0,0
-5.4,55.85,79,143
-5.4,55.9,5,0
-5.4,56.0,11,0
-5.4,56.05,38,42
-5.4,56.1,0,0
-5.4,56.15,0,0
-5.4,56.2,6,0
-5.4,56.25,1,0
-5.4,56.3,0,0
-5.4,56.35,1,0
-5.4,56.4,4,0
-5.4,56.45,65,0
-5.4,56.5,53,14
-5.4,56.55,19,0
-5.4,56.6,5,0
-5.4,56.65,0,0
-5.4,56.7,0,0
-5.4,56.75,0,0
-5.4,56.8,0,0
-5.4,56.85,1,0
-5.4,56.9,0,0
-5.4,56.95,0,0
-5.4,57.0,0,0
-5.4,57.05,0,0
-5.4,57.1,0,0
-5.4,57.15,0,0
-5.4,57.2,1,0
-5.4,57.25,3,0
-5.4,57.3,0,0
-5.4,57.35,0,0
-5.4,57.4,0,0
-5.4,57.45,0,0
-5.4,57.5,0,0
-5.4,57.55,0,0
-5.4,57.6,0,0
-5.4,57.65,0,0
-5.4,57.7,0,0
-5.4,57.75,0,0
-5.4,57.8,0,0
-5.4,57.85,0,0
-5.4,57.9,3,0
-5.4,57.95,0,0
-5.4,58.0,3,0
-5.4,58.05,3,0
-5.4,58.1,2,0
-5.4,58.25,2,0
-5.35,55.5,48,0
-5.35,55.55,7,0
-5.35,55.6,1,0
-5.35,55.65,2,0
-5.35,55.7,2,0
-5.35,55.75,3,0
-5.35,55.8,0,0
-5.35,55.85,0,0
-5.35,55.9,2,0
-5.35,55.95,1,0
-5.35,56.0,8,0
-5.35,56.05,8,0
-5.35,56.1,0,0
-5.35,56.15,0,0
-5.35,56.2,0,0
-5.35,56.25,2,0
-5.35,56.3,0,0
-5.35,56.35,0,0
-5.35,56.4,0,0
-5.35,56.45,20,0
-5.35,56.5,4,0
-5.35,56.55,12,0
-5.35,56.6,3,0
-5.35,56.65,0,0
-5.35,56.7,0,0
-5.35,56.75,0,0
-5.35,56.8,0,0
-5.35,56.85,2,0
-5.35,56.9,0,0
-5.35,56.95,0,0
-5.35,57.0,0,0
-5.35,57.05,0,0
-5.35,57.1,0,0
-5.35,57.15,0,0
-5.35,57.2,0,0
-5.35,57.25,0,0
-5.35,57.3,0,0
-5.35,57.35,0,0
-5.35,57.4,0,0
-5.35,57.45,0,0
-5.35,57.5,0,0
-5.35,57.55,0,0
-5.35,57.6,0,0
-5.35,57.65,0,0
-5.35,57.7,0,0
-5.35,57.75,0,0
-5.35,57.8,0,0
-5.35,57.85,2,0
-5.35,57.9,2,0
-5.35,57.95,0,0
-5.35,58.0,12,0
-5.35,58.05,3,0
-5.35,58.1,0,0
-5.35,58.15,0,0
-5.35,58.2,12,0
-5.35,58.25,4,0
-5.3,55.45,5,0
-5.3,55.5,16,0
-5.3,55.55,2,0
-5.3,55.6,0,0
-5.3,55.65,0,0
-5.3,55.7,13,0
-5.3,55.75,0,0
-5.3,55.8,0,0
-5.3,55.85,2,0
-5.3,55.9,2,0
-5.3,55.95,1,0
-5.3,56.0,1,0
-5.3,56.05,3,0
-5.3,56.1,4,0
-5.3,56.15,0,0
-5.3,56.2,1,0
-5.3,56.25,1,0
-5.3,56.3,0,0
-5.3,56.35,0,0
-5.3,56.4,1,0
-5.3,56.45,4,0
-5.3,56.5,4,0
-5.3,56.55,9,0
-5.3,56.6,1,0
-5.3,56.65,11,0
-5.3,56.7,6,0
-5.3,56.75,0,0
-5.3,56.8,0,0
-5.3,56.85,2,0
-5.3,56.9,0,0
-5.3,56.95,0,0
-5.3,57.0,0,0
-5.3,57.05,0,0
-5.3,57.1,0,0
-5.3,57.15,0,0
-5.3,57.2,0,0
-5.3,57.25,0,0
-5.3,57.3,0,0
-5.3,57.35,0,0
-5.3,57.4,0,0
-5.3,57.45,0,0
-5.3,57.5,0,0
-5.3,57.55,0,0
-5.3,57.6,2,19
-5.3,57.65,0,0
-5.3,57.7,0,0
-5.3,57.75,0,0
-5.3,57.8,0,0
-5.3,57.85,3,0
-5.3,57.9,0,0
-5.3,58.0,1,0
-5.3,58.05,1,0
-5.3,58.1,1,0
-5.3,58.15,7,0
-5.3,58.2,3,0
-5.3,58.25,2,0
-5.25,55.45,12,0
-5.25,55.5,1,0
-5.25,55.55,0,0
-5.25,55.6,0,0
-5.25,55.65,0,0
-5.25,55.7,2,0
-5.25,55.85,0,0
-5.25,55.9,31,0
-5.25,55.95,0,0
-5.25,56.0,0,0
-5.25,56.05,0,0
-5.25,56.1,22,0
-5.25,56.15,2,0
-5.25,56.2,0,0
-5.25,56.25,0,0
-5.25,56.3,0,0
-5.25,56.35,1,0
-5.25,56.4,4,0
-5.25,56.45,64,0
-5.25,56.5,0,0
-5.25,56.55,0,0
-5.25,56.6,0,0
-5.25,56.65,11,0
-5.25,56.7,53,0
-5.25,56.75,1,0
-5.25,56.8,0,0
-5.25,56.85,4,0
-5.25,56.9,0,0
-5.25,56.95,0,0
-5.25,57.0,0,0
-5.25,57.05,0,0
-5.25,57.1,0,0
-5.25,57.15,0,0
-5.25,57.2,0,0
-5.25,57.25,0,0
-5.25,57.3,0,0
-5.25,57.35,0,0
-5.25,57.4,0,0
-5.25,57.45,0,0
-5.25,57.5,0,0
-5.25,57.55,0,0
-5.25,57.6,0,0
-5.25,57.65,0,0
-5.25,57.7,0,0
-5.25,57.75,0,0
-5.25,57.8,0,0
-5.25,57.85,2,0
-5.25,57.9,0,0
-5.25,57.95,0,0
-5.25,58.0,0,0
-5.25,58.05,1,0
-5.25,58.1,1,0
-5.25,58.15,43,189
-5.25,58.2,1,0
-5.25,58.25,1,0
-5.2,54.9,13,0
-5.2,54.95,8,0
-5.2,55.0,13,0
-5.2,55.45,4,0
-5.2,55.5,0,0
-5.2,55.55,0,0
-5.2,55.6,0,0
-5.2,55.65,2,0
-5.2,55.7,1,0
-5.2,55.85,2,0
-5.2,55.9,5,0
-5.2,55.95,2,0
-5.2,56.0,3,0
-5.2,56.05,1,0
-5.2,56.1,1,0
-5.2,56.15,18,0
-5.2,56.2,0,0
-5.2,56.25,0,0
-5.2,56.3,1,0
-5.2,56.35,2,0
-5.2,56.4,3,0
-5.2,56.45,5,0
-5.2,56.5,0,0
-5.2,56.55,0,0
-5.2,56.6,0,0
-5.2,56.65,2,0
-5.2,56.7,19,224
-5.2,56.75,2,0
-5.2,56.8,0,0
-5.2,56.85,3,0
-5.2,56.9,0,0
-5.2,56.95,0,0
-5.2,57.0,0,0
-5.2,57.05,0,0
-5.2,57.1,0,0
-5.2,57.15,1,0
-5.2,57.2,0,0
-5.2,57.25,0,0
-5.2,57.3,0,0
-5.2,57.35,0,0
-5.2,57.4,0,0
-5.2,57.45,0,0
-5.2,57.5,0,0
-5.2,57.55,0,0
-5.2,57.6,0,0
-5.2,57.65,0,0
-5.2,57.7,0,0
-5.2,57.75,0,0
-5.2,57.8,0,0
-5.2,57.85,3,0
-5.2,57.9,3,0
-5.2,57.95,0,0
-5.2,58.0,0,0
-5.2,58.05,0,0
-5.2,58.1,0,0
-5.2,58.15,1,0
-5.2,58.2,0,0
-5.2,58.25,2,0
-5.2,58.3,0,0
-5.2,58.4,0,0
-5.15,54.85,9,0
-5.15,54.9,7,0
-5.15,54.95,6,0
-5.15,55.0,5,0
-5.15,55.45,7,0
-5.15,55.5,3,0
-5.15,55.55,61,347
-5.15,55.6,33,0
-5.15,55.65,9,0
-5.15,55.7,1,0
-5.15,55.8,2,0
-5.15,55.85,2,0
-5.15,55.9,1,0
-5.15,55.95,2,0
-5.15,56.0,1,0
-5.15,56.05,0,0
-5.15,56.1,0,0
-5.15,56.15,9,0
-5.15,56.2,1,0
-5.15,56.25,0,0
-5.15,56.3,0,0
-5.15,56.35,3,0
-5.15,56.4,1,0
-5.15,56.45,0,0
-5.15,56.5,0,0
-5.15,56.55,0,0
-5.15,56.6,0,0
-5.15,56.65,8,66
-5.15,56.7,28,33
-5.15,56.75,1,0
-5.15,56.8,23,0
-5.15,56.85,59,0
-5.15,56.9,0,0
-5.15,56.95,0,0
-5.15,57.0,0,0
-5.15,57.05,0,0
-5.15,57.1,0,0
-5.15,57.15,0,0
-5.15,57.2,0,0
-5.15,57.25,0,0
-5.15,57.3,0,0
-5.15,57.35,0,0
-5.15,57.4,0,0
-5.15,57.45,0,0
-5.15,57.5,0,0
-5.15,57.55,0,0
-5.15,57.6,0,0
-5.15,57.65,0,0
-5.15,57.7,0,0
-5.15,57.75,0,0
-5.15,57.8,1,0
-5.15,57.85,1,0
-5.15,57.9,134,294
-5.15,57.95,0,0
-5.15,58.0,0,0
-5.15,58.05,0,0
-5.15,58.1,0,0
-5.15,58.15,0,0
-5.15,58.2,0,0
-5.15,58.25,1,0
-5.15,58.3,0,0
-5.15,58.35,8,0
-5.15,58.4,0,0
-5.15,58.5,2,0
-5.1,54.8,4,0
-5.1,54.85,46,0
-5.1,54.9,4,0
-5.1,54.95,35,0
-5.1,55.0,11,0
-5.1,55.25,0,0
-5.1,55.45,14,0
-5.1,55.5,69,0
-5.1,55.55,55,123
-5.1,55.75,17,0
-5.1,55.8,3,0
-5.1,55.85,4,0
-5.1,55.9,4,0
-5.1,55.95,0,0
-5.1,56.0,0,0
-5.1,56.05,0,0
-5.1,56.1,0,0
-5.1,56.15,18,0
-5.1,56.2,6,0
-5.1,56.25,21,0
-5.1,56.3,0,0
-5.1,56.35,1,0
-5.1,56.4,2,0
-5.1,56.45,0,0
-5.1,56.5,0,0
-5.1,56.55,0,0
-5.1,56.6,0,0
-5.1,56.65,1,253
-5.1,56.7,13,253
-5.1,56.75,0,0
-5.1,56.8,340,957
-5.1,56.85,409,1046
-5.1,56.9,0,0
-5.1,56.95,0,0
-5.1,57.0,0,0
-5.1,57.05,0,0
-5.1,57.1,0,0
-5.1,57.15,0,0
-5.1,57.2,0,0
-5.1,57.25,0,0
-5.1,57.3,0,0
-5.1,57.35,0,0
-5.1,57.4,0,0
-5.1,57.45,0,0
-5.1,57.5,0,0
-5.1,57.55,1,0
-5.1,57.6,1,0
-5.1,57.65,0,0
-5.1,57.7,0,0
-5.1,57.75,0,0
-5.1,57.8,1,0
-5.1,57.85,4,0
-5.1,57.9,0,0
-5.1,57.95,0,0
-5.1,58.0,1,0
-5.1,58.05,0,0
-5.1,58.1,0,0
-5.1,58.15,0,0
-5.1,58.2,0,0
-5.1,58.25,1,0
-5.1,58.3,0,0
-5.1,58.35,1,0
-5.1,58.4,1,0
-5.1,58.45,0,0
-5.1,58.5,5,0
-5.1,58.55,0,0
-5.05,54.8,7,0
-5.05,54.85,8,0
-5.05,54.9,435,0
-5.05,54.95,40,6
-5.05,55.0,8,0
-5.05,55.05,0,0
-5.05,55.5,16,0
-5.05,55.55,4,0
-5.05,55.75,9,0
-5.05,55.8,3,0
-5.05,55.85,627,131
-5.05,55.9,2,0
-5.05,55.95,0,0
-5.05,56.0,0,0
-5.05,56.05,0,0
-5.05,56.1,0,0
-5.05,56.15,20,0
-5.05,56.2,2,0
-5.05,56.25,1,0
-5.05,56.3,0,0
-5.05,56.35,1,0
-5.05,56.4,8,19
-5.05,56.45,0,0
-5.05,56.5,0,0
-5.05,56.55,0,0
-5.05,56.6,0,0
-5.05,56.65,1,0
-5.05,56.7,0,0
-5.05,56.75,0,0
-5.05,56.8,0,0
-5.05,56.85,12,22
-5.05,56.9,1,0
-5.05,56.95,0,0
-5.05,57.0,0,0
-5.05,57.05,0,0
-5.05,57.1,0,0
-5.05,57.15,0,0
-5.05,57.2,0,0
-5.05,57.25,0,0
-5.05,57.3,0,0
-5.05,57.35,0,0
-5.05,57.4,0,0
-5.05,57.45,0,0
-5.05,57.5,0,0
-5.05,57.55,0,78
-5.05,57.6,0,78
-5.05,57.65,0,0
-5.05,57.7,0,0
-5.05,57.75,0,0
-5.05,57.8,5,0
-5.05,57.85,0,0
-5.05,57.9,0,0
-5.05,57.95,0,0
-5.05,58.0,0,0
-5.05,58.05,0,12
-5.05,58.1,0,0
-5.05,58.15,0,0
-5.05,58.2,0,0
-5.05,58.25,2,0
-5.05,58.3,0,0
-5.05,58.35,0,0
-5.05,58.4,0,0
-5.05,58.45,10,0
-5.05,58.5,0,0
-5.05,58.55,0,0
-5.0,54.75,6,0
-5.0,54.8,7,0
-5.0,54.85,25,0
-5.0,54.9,267,269
-5.0,54.95,17,0
-5.0,55.0,0,0
-5.0,55.05,2,0
-5.0,55.1,46,91
-5.0,55.15,9,0
-5.0,55.75,2,0
-5.0,55.8,5,0
-5.0,55.85,64,0
-5.0,55.9,2,0
-5.0,55.95,0,0
-5.0,56.0,2,0
-5.0,56.05,4,0
-5.0,56.1,0,0
-5.0,56.15,0,0
-5.0,56.2,0,0
-5.0,56.25,1,0
-5.0,56.3,0,0
-5.0,56.35,0,0
-5.0,56.4,7,0
-5.0,56.45,0,0
-5.0,56.5,0,0
-5.0,56.55,0,0
-5.0,56.6,0,0
-5.0,56.65,1,0
-5.0,56.7,1,0
-5.0,56.75,0,0
-5.0,56.8,0,0
-5.0,56.85,3,49
-5.0,56.9,5,0
-5.0,56.95,0,0
-5.0,57.0,0,0
-5.0,57.05,0,0
-5.0,57.1,0,0
-5.0,57.15,0,0
-5.0,57.2,0,0
-5.0,57.25,0,0
-5.0,57.3,0,0
-5.0,57.35,0,0
-5.0,57.4,0,0
-5.0,57.45,0,0
-5.0,57.5,0,0
-5.0,57.55,0,0
-5.0,57.6,0,0
-5.0,57.65,0,0
-5.0,57.7,0,0
-5.0,57.75,0,0
-5.0,57.8,0,0
-5.0,57.85,0,0
-5.0,57.9,0,0
-5.0,57.95,0,0
-5.0,58.0,0,0
-5.0,58.05,0,0
-5.0,58.1,0,0
-5.0,58.15,0,0
-5.0,58.2,1,0
-5.0,58.25,3,0
-5.0,58.3,0,0
-5.0,58.35,0,0
-5.0,58.4,0,0
-5.0,58.45,2,0
-5.0,58.5,0,0
-5.0,58.55,0,0
-5.0,58.6,0,0
-4.95,54.65,4,0
-4.95,54.7,2,0
-4.95,54.75,11,28
-4.95,54.8,40,0
-4.95,54.85,17,0
-4.95,54.9,23,0
-4.95,54.95,1,0
-4.95,55.0,0,0
-4.95,55.05,0,0
-4.95,55.1,3,0
-4.95,55.15,4,0
-4.95,55.2,82,0
-4.95,55.7,0,0
-4.95,55.75,126,26
-4.95,55.8,4,0
-4.95,55.9,135,0
-4.95,55.95,278,1
-4.95,56.0,106,1
-4.95,56.05,1,0
-4.95,56.1,1,0
-4.95,56.15,1,0
-4.95,56.2,0,0
-4.95,56.25,5,0
-4.95,56.3,0,0
-4.95,56.35,0,0
-4.95,56.4,12,0
-4.95,56.45,0,0
-4.95,56.5,0,0
-4.95,56.55,0,0
-4.95,56.6,0,0
-4.95,56.65,0,0
-4.95,56.7,61,1
-4.95,56.75,0,0
-4.95,56.8,0,0
-4.95,56.85,0,0
-4.95,56.9,9,0
-4.95,56.95,1,0
-4.95,57.0,0,0
-4.95,57.05,0,0
-4.95,57.1,0,0
-4.95,57.15,1,0
-4.95,57.2,0,0
-4.95,57.25,0,0
-4.95,57.3,0,0
-4.95,57.35,0,0
-4.95,57.4,0,0
-4.95,57.45,0,0
-4.95,57.5,0,0
-4.95,57.55,0,0
-4.95,57.6,0,0
-4.95,57.65,0,0
-4.95,57.7,0,0
-4.95,57.75,0,0
-4.95,57.8,0,0
-4.95,57.85,0,0
-4.95,57.9,0,0
-4.95,57.95,0,0
-4.95,58.0,0,0
-4.95,58.05,1,0
-4.95,58.1,2,0
-4.95,58.15,0,0
-4.95,58.2,0,0
-4.95,58.25,0,0
-4.95,58.3,0,0
-4.95,58.35,0,0
-4.95,58.4,0,0
-4.95,58.45,0,0
-4.95,58.5,0,0
-4.95,58.55,0,0
-4.95,58.6,0,0
-4.9,54.65,7,0
-4.9,54.7,28,0
-4.9,54.75,9,0
-4.9,54.85,5,0
-4.9,54.9,17,0
-4.9,54.95,0,0
-4.9,55.0,0,0
-4.9,55.05,0,0
-4.9,55.1,0,0
-4.9,55.15,11,0
-4.9,55.2,4,0
-4.9,55.7,14,0
-4.9,55.75,189,0
-4.9,55.8,92,0
-4.9,55.85,439,310
-4.9,55.9,602,310
-4.9,55.95,1397,259
-4.9,56.0,84,0
-4.9,56.05,16,0
-4.9,56.1,2,0
-4.9,56.15,12,0
-4.9,56.2,2,0
-4.9,56.25,1,33
-4.9,56.3,0,33
-4.9,56.35,0,0
-4.9,56.4,1,0
-4.9,56.45,1,0
-4.9,56.5,0,0
-4.9,56.55,0,0
-4.9,56.6,0,0
-4.9,56.65,1,0
-4.9,56.7,0,0
-4.9,56.75,0,0
-4.9,56.8,0,0
-4.9,56.85,0,0
-4.9,56.9,39,0
-4.9,56.95,1,0
-4.9,57.0,0,0
-4.9,57.05,0,0
-4.9,57.1,0,0
-4.9,57.15,0,0
-4.9,57.2,0,0
-4.9,57.25,0,0
-4.9,57.3,0,0
-4.9,57.35,0,0
-4.9,57.4,0,0
-4.9,57.45,0,0
-4.9,57.5,0,0
-4.9,57.55,0,0
-4.9,57.6,0,0
-4.9,57.65,0,0
-4.9,57.7,0,0
-4.9,57.75,0,0
-4.9,57.8,0,0
-4.9,57.85,0,0
-4.9,57.9,0,0
-4.9,57.95,0,0
-4.9,58.0,0,0
-4.9,58.05,0,0
-4.9,58.1,0,0
-4.9,58.15,0,0
-4.9,58.2,0,0
-4.9,58.25,0,0
-4.9,58.3,0,0
-4.9,58.35,0,0
-4.9,58.4,0,0
-4.9,58.45,0,0
-4.9,58.5,0,0
-4.9,58.55,0,0
-4.9,58.6,0,0
-4.85,54.65,2,0
-4.85,54.7,31,0
-4.85,54.85,8,0
-4.85,54.9,3,0
-4.85,54.95,4,0
-4.85,55.0,0,0
-4.85,55.05,0,0
-4.85,55.1,1,0
-4.85,55.15,5,0
-4.85,55.2,3,0
-4.85,55.25,625,331
-4.85,55.3,35,315
-4.85,55.35,14,0
-4.85,55.65,5,0
-4.85,55.7,324,191
-4.85,55.75,131,90
-4.85,55.8,707,70
-4.85,55.85,1,0
-4.85,55.9,168,61
-4.85,55.95,645,0
-4.85,56.0,122,8
-4.85,56.05,13,0
-4.85,56.1,137,0
-4.85,56.15,0,0
-4.85,56.2,0,0
-4.85,56.25,0,0
-4.85,56.3,0,0
-4.85,56.35,0,0
-4.85,56.4,0,0
-4.85,56.45,0,0
-4.85,56.5,0,0
-4.85,56.55,0,0
-4.85,56.6,0,0
-4.85,56.65,1,96
-4.85,56.7,0,0
-4.85,56.75,0,0
-4.85,56.8,0,0
-4.85,56.85,0,0
-4.85,56.9,28,43
-4.85,56.95,0,0
-4.85,57.0,1,0
-4.85,57.05,1,0
-4.85,57.1,0,0
-4.85,57.15,0,0
-4.85,57.2,0,0
-4.85,57.25,0,0
-4.85,57.3,0,0
-4.85,57.35,0,0
-4.85,57.4,0,0
-4.85,57.45,0,0
-4.85,57.5,0,0
-4.85,57.55,2,0
-4.85,57.6,1,0
-4.85,57.65,0,0
-4.85,57.7,0,0
-4.85,57.75,0,0
-4.85,57.8,0,0
-4.85,57.85,0,0
-4.85,57.9,0,0
-4.85,57.95,0,0
-4.85,58.0,0,0
-4.85,58.05,0,0
-4.85,58.1,0,0
-4.85,58.15,0,0
-4.85,58.2,0,0
-4.85,58.25,0,0
-4.85,58.3,0,0
-4.85,58.35,0,0
-4.85,58.4,0,0
-4.85,58.45,0,0
-4.85,58.5,0,0
-4.85,58.55,0,0
-4.85,58.6,0,0
-4.8,54.85,12,0
-4.8,54.9,43,0
-4.8,54.95,0,0
-4.8,55.0,0,0
-4.8,55.05,0,0
-4.8,55.1,2,0
-4.8,55.15,2,0
-4.8,55.2,4,0
-4.8,55.25,5,0
-4.8,55.3,4,0
-4.8,55.35,79,246
-4.8,55.65,1728,929
-4.8,55.7,2,0
-4.8,55.75,0,0
-4.8,55.8,0,0
-4.8,55.85,0,0
-4.8,55.9,0,0
-4.8,55.95,1834,56
-4.8,56.0,316,0
-4.8,56.05,103,0
-4.8,56.1,6,0
-4.8,56.15,1,0
-4.8,56.2,1,0
-4.8,56.25,0,0
-4.8,56.3,0,0
-4.8,56.35,0,0
-4.8,56.4,0,0
-4.8,56.45,0,0
-4.8,56.5,0,0
-4.8,56.55,0,0
-4.8,56.6,0,0
-4.8,56.65,0,37
-4.8,56.7,0,0
-4.8,56.75,0,0
-4.8,56.8,0,0
-4.8,56.85,0,0
-4.8,56.9,0,0
-4.8,56.95,0,0
-4.8,57.0,0,0
-4.8,57.05,12,0
-4.8,57.1,0,0
-4.8,57.15,1,0
-4.8,57.2,0,0
-4.8,57.25,0,0
-4.8,57.3,1,0
-4.8,57.35,2,0
-4.8,57.4,0,0
-4.8,57.45,0,0
-4.8,57.5,0,0
-4.8,57.55,0,0
-4.8,57.6,0,0
-4.8,57.65,0,0
-4.8,57.7,0,0
-4.8,57.75,0,0
-4.8,57.8,0,0
-4.8,57.85,0,0
-4.8,57.9,0,0
-4.8,57.95,0,0
-4.8,58.0,0,0
-4.8,58.05,0,0
-4.8,58.1,0,0
-4.8,58.15,0,0
-4.8,58.2,0,0
-4.8,58.25,0,0
-4.8,58.3,0,0
-4.8,58.35,0,0
-4.8,58.4,0,0
-4.8,58.45,0,0
-4.8,58.5,0,0
-4.8,58.55,0,0
-4.8,58.6,3,0
-4.75,54.85,6,0
-4.75,54.9,1,0
-4.75,54.95,0,0
-4.75,55.0,0,0
-4.75,55.05,0,0
-4.75,55.1,11,20
-4.75,55.15,0,0
-4.75,55.2,6,0
-4.75,55.25,2,0
-4.75,55.3,20,0
-4.75,55.35,16,18
-4.75,55.4,40,0
-4.75,55.6,22,0
-4.75,55.65,676,122
-4.75,55.7,144,0
-4.75,55.75,1,0
-4.75,55.8,0,0
-4.75,55.85,0,0
-4.75,55.9,0,0
-4.75,55.95,2258,341
-4.75,56.0,1069,1526
-4.75,56.05,0,0
-4.75,56.1,0,0
-4.75,56.15,0,0
-4.75,56.2,40,67
-4.75,56.25,0,0
-4.75,56.3,0,0
-4.75,56.35,0,0
-4.75,56.4,0,0
-4.75,56.45,0,0
-4.75,56.5,1,6
-4.75,56.55,0,0
-4.75,56.6,0,0
-4.75,56.65,0,0
-4.75,56.7,0,0
-4.75,56.75,0,0
-4.75,56.8,0,0
-4.75,56.85,0,0
-4.75,56.9,0,0
-4.75,56.95,0,0
-4.75,57.0,0,0
-4.75,57.05,0,0
-4.75,57.1,1,0
-4.75,57.15,0,0
-4.75,57.2,0,0
-4.75,57.25,0,0
-4.75,57.3,0,0
-4.75,57.35,18,0
-4.75,57.4,0,0
-4.75,57.45,0,0
-4.75,57.5,0,0
-4.75,57.55,0,0
-4.75,57.6,0,0
-4.75,57.65,0,0
-4.75,57.7,0,0
-4.75,57.75,0,0
-4.75,57.8,0,0
-4.75,57.85,0,0
-4.75,57.9,0,0
-4.75,57.95,0,0
-4.75,58.0,0,0
-4.75,58.05,0,0
-4.75,58.1,0,0
-4.75,58.15,0,0
-4.75,58.2,0,0
-4.75,58.25,0,0
-4.75,58.3,0,0
-4.75,58.35,0,0
-4.75,58.4,0,0
-4.75,58.45,1,0
-4.75,58.5,0,0
-4.75,58.55,10,128
-4.75,58.6,7,0
-4.7,54.8,14,0
-4.7,54.85,1,0
-4.7,54.9,1,0
-4.7,54.95,0,11
-4.7,55.0,0,0
-4.7,55.05,1,0
-4.7,55.1,0,0
-4.7,55.15,0,0
-4.7,55.2,8,0
-4.7,55.25,2,8
-4.7,55.3,38,8
-4.7,55.35,257,128
-4.7,55.4,4,0
-4.7,55.45,33,0
-4.7,55.55,449,0
-4.7,55.6,154,586
-4.7,55.65,977,230
-4.7,55.7,216,130
-4.7,55.75,444,112
-4.7,55.8,0,0
-4.7,55.85,0,0
-4.7,55.9,21,0
-4.7,55.95,944,188
-4.7,56.0,613,43
-4.7,56.05,0,0
-4.7,56.1,0,0
-4.7,56.15,0,0
-4.7,56.2,12,0
-4.7,56.25,1,59
-4.7,56.3,1,0
-4.7,56.35,0,0
-4.7,56.4,0,0
-4.7,56.45,9,0
-4.7,56.5,0,0
-4.7,56.55,0,0
-4.7,56.6,0,0
-4.7,56.65,0,0
-4.7,56.7,0,0
-4.7,56.75,0,0
-4.7,56.8,0,0
-4.7,56.85,0,0
-4.7,56.9,0,0
-4.7,56.95,0,0
-4.7,57.0,0,0
-4.7,57.05,0,0
-4.7,57.1,0,0
-4.7,57.15,46,700
-4.7,57.2,1,0
-4.7,57.25,0,0
-4.7,57.3,0,0
-4.7,57.35,4,0
-4.7,57.4,1,0
-4.7,57.45,0,0
-4.7,57.5,0,0
-4.7,57.55,1,0
-4.7,57.6,7,0
-4.7,57.65,2,0
-4.7,57.7,1,0
-4.7,57.75,0,0
-4.7,57.8,0,0
-4.7,57.85,0,0
-4.7,57.9,0,0
-4.7,57.95,0,0
-4.7,58.0,0,0
-4.7,58.05,0,0
-4.7,58.1,0,0
-4.7,58.15,0,0
-4.7,58.2,0,0
-4.7,58.25,0,0
-4.7,58.3,0,0
-4.7,58.35,0,0
-4.7,58.4,0,0
-4.7,58.45,0,0
-4.7,58.5,0,0
-4.7,58.55,1,0
-4.65,54.8,3,0
-4.65,54.85,0,0
-4.65,54.9,1,0
-4.65,54.95,1,0
-4.65,55.0,0,0
-4.65,55.05,0,0
-4.65,55.1,1,0
-4.65,55.15,0,0
-4.65,55.2,0,0
-4.65,55.25,0,0
-4.65,55.3,13,0
-4.65,55.35,52,0
-4.65,55.4,28,72
-4.65,55.45,1268,546
-4.65,55.5,6,0
-4.65,55.55,1330,325
-4.65,55.6,1056,560
-4.65,55.65,804,112
-4.65,55.7,5,0
-4.65,55.75,379,88
-4.65,55.8,134,100
-4.65,55.85,10,0
-4.65,55.9,487,56
-4.65,55.95,688,73
-4.65,56.0,3,0
-4.65,56.05,5,0
-4.65,56.1,8,0
-4.65,56.15,2,0
-4.65,56.2,0,0
-4.65,56.25,1,0
-4.65,56.3,0,0
-4.65,56.35,0,0
-4.65,56.4,1,0
-4.65,56.45,0,0
-4.65,56.5,0,0
-4.65,56.55,0,0
-4.65,56.6,0,0
-4.65,56.65,0,0
-4.65,56.7,0,0
-4.65,56.75,0,0
-4.65,56.8,0,0
-4.65,56.85,0,0
-4.65,56.9,0,0
-4.65,56.95,0,0
-4.65,57.0,0,0
-4.65,57.05,0,0
-4.65,57.1,0,0
-4.65,57.15,4,0
-4.65,57.2,2,0
-4.65,57.25,0,0
-4.65,57.3,0,0
-4.65,57.35,6,0
-4.65,57.4,1,0
-4.65,57.45,1,0
-4.65,57.5,0,0
-4.65,57.55,1,0
-4.65,57.6,1,0
-4.65,57.65,1,0
-4.65,57.7,0,0
-4.65,57.75,0,0
-4.65,57.8,0,0
-4.65,57.85,0,0
-4.65,57.9,0,0
-4.65,57.95,0,0
-4.65,58.0,0,0
-4.65,58.05,0,0
